"symbol","company_name","previous_close"
"PAYA","Paya Holdings Inc. - Common Stock",10.130000114440918
"PAYS","Paysign, Inc. - Common Stock",3.569999933242798
"PAYX","Paychex, Inc. - Common Stock",101.01000213623047
"PBCT","People's United Financial, Inc. - Common Stock",18.920000076293945
"PBYI","Puma Biotechnology Inc - Common Stock",9.789999961853027
"PCAR","PACCAR Inc. - Common Stock",94.5
"PCH","PotlatchDeltic Corporation - Common Stock",63.439998626708984
"PCRX","Pacira BioSciences, Inc. - Common Stock",63.25
"PCTY","Paylocity Holding Corporation - Common Stock",168.44000244140625
"PCYO","Pure Cycle Corporation - Common Stock",14.569999694824219
"PDD","Pinduoduo Inc. - American Depositary Shares",133.7899932861328
"PDFS","PDF Solutions, Inc. - Common Stock",19.09000015258789
"PEGA","Pegasystems Inc. - Common Stock",120.22000122070312
"PENN","Penn National Gaming, Inc. - Common Stock",86.62000274658203
"PEP","PepsiCo, Inc. - Common Stock",145.55999755859375
"PESI","Perma-Fix Environmental Services, Inc. - Common Stock",7.670000076293945
"PETS","PetMed Express, Inc. - Common Stock",29.579999923706055
"PFBC","Preferred Bank - Common Stock",68.18000030517578
"PFC","Premier Financial Corp.  - Common Stock",31.40999984741211
"PFLT","PennantPark Floating Rate Capital Ltd. - Common Stock",12.739999771118164
"PFPT","Proofpoint, Inc. - Common Stock",172.35000610351562
"PFSW","PFSweb, Inc. - Common Stock",6.46999979019165
"PGEN","Precigen, Inc. - Common Stock",6.539999961853027
"PGNY","Progyny, Inc. - Common Stock",51.709999084472656
"PHAS","PhaseBio Pharmaceuticals, Inc. - Common Stock",2.75
"PINC","Premier, Inc. - Class A Common Stock",35.220001220703125
"PIRS","Pieris Pharmaceuticals, Inc. - Common Stock",1.9299999475479126
"PLAB","Photronics, Inc. - Common Stock",13.199999809265137
"PLAY","Dave & Buster's Entertainment, Inc. - Common Stock",44.849998474121094
"PLCE","Children's Place, Inc. (The) - Common Stock",80.81999969482422
"PLL","Piedmont Lithium Limited - American Depositary Shares",65.86000061035156
"PLUG","Plug Power, Inc. - Common Stock",23.049999237060547
"PLXS","Plexus Corp. - Common Stock",95.16000366210938
"PLYA","Playa Hotels & Resorts N.V. - Ordinary Shares",7.5
"PNFP","Pinnacle Financial Partners, Inc. - Common Stock",89.06999969482422
"PNNT","PennantPark Investment Corporation - common stock",6.690000057220459
"PNTG","The Pennant Group, Inc. - Common Stock",38.380001068115234
"PODD","Insulet Corporation - Common Stock",234.19000244140625
"POOL","Pool Corporation - Common Stock",444.010009765625
"PPC","Pilgrim's Pride Corporation - Common Stock",24.170000076293945
"PPD","PPD, Inc. - Common Stock",46.099998474121094
"PRAA","PRA Group, Inc. - Common Stock",39.27000045776367
"PRGS","Progress Software Corporation - Common Stock",44.16999816894531
"PRIM","Primoris Services Corporation - Common Stock",32.689998626708984
"PRPL","Purple Innovation, Inc. - Common Stock",30.440000534057617
"PRTA","Prothena Corporation plc - Ordinary Shares",24.6200008392334
"PRTK","Paratek Pharmaceuticals, Inc.  - Common Stock",7.340000152587891
"PRTS","CarParts.com, Inc. - Common Stock",15.020000457763672
"PRVB","Provention Bio, Inc. - Common Stock",7.139999866485596
"PSEC","Prospect Capital Corporation - Common Stock",8.15999984741211
"PSTI","Pluristem Therapeutics, Inc. - Common Stock",3.950000047683716
"PTC","PTC Inc. - Common Stock",131.16000366210938
"PTCT","PTC Therapeutics, Inc. - Common Stock",40.2400016784668
"PTE","PolarityTE, Inc. - Common Stock",0.9700000286102295
"PTEN","Patterson-UTI Energy, Inc. - Common Stock",8.5600004196167
"PTON","Peloton Interactive, Inc. - Common Stock",83.80999755859375
"PTVE","Pactiv Evergreen Inc. - Common stock",15.399999618530273
"PXLW","Pixelworks, Inc. - Common Stock",3.3499999046325684
"PYPL","PayPal Holdings, Inc. - Common Stock",253.36000061035156
"PZZA","Papa John's International, Inc. - Common Stock",99.3499984741211
"QADA","QAD Inc. - Class A Common Stock",69.91999816894531
"QCOM","QUALCOMM Incorporated - Common Stock",137.85000610351562
"QDEL","Quidel Corporation - Common Stock",120.93000030517578
"QIWI","QIWI plc - American Depositary Shares",10.699999809265137
"QLYS","Qualys, Inc. - Common Stock",97.93000030517578
"QMCO","Quantum Corporation - Common Stock",9.300000190734863
"QNST","QuinStreet, Inc. - Common Stock",18.65999984741211
"QRTEA","Qurate Retail, Inc. - Series A Common Stock",13.699999809265137
"QRVO","Qorvo, Inc. - Common Stock",184.17999267578125
"QTRX","Quanterix Corporation - Common Stock",56.099998474121094
"QUIK","QuickLogic Corporation - Common Stock",6.21999979019165
"QURE","uniQure N.V. - Ordinary Shares",32.54999923706055
"RAIL","Freightcar America, Inc. - Common Stock",6.389999866485596
"RAPT","RAPT Therapeutics, Inc. - Common Stock",20.459999084472656
"RARE","Ultragenyx Pharmaceutical Inc. - Common Stock",114.52999877929688
"RAVN","Raven Industries, Inc. - Common Stock",42.47999954223633
"RCII","Rent-A-Center Inc. - Common Stock",59.380001068115234
"RCM","R1 RCM Inc. - Common Stock",25.049999237060547
"RCMT","RCM Technologies, Inc. - Common Stock",3.5199999809265137
"RDFN","Redfin Corporation - Common Stock",56.959999084472656
"RDNT","RadNet, Inc. - Common Stock",23.270000457763672
"RDUS","Radius Health, Inc. - Common Stock",20.600000381469727
"RDWR","Radware Ltd. - Ordinary Shares",27.829999923706055
"REAL","The RealReal, Inc. - Common Stock",22.799999237060547
"REDU","RISE Education Cayman Ltd - American Depositary Shares",3.450000047683716
"REED","Reeds, Inc. - Common Stock",1.059999942779541
"REFR","Research Frontiers Incorporated - Common Stock",2.5199999809265137
"REG","Regency Centers Corporation - Common Stock",65.36000061035156
"REGN","Regeneron Pharmaceuticals, Inc. - Common Stock",496.75
"REKR","Rekor Systems, Inc. - Common Stock",18.90999984741211
"RETA","Reata Pharmaceuticals, Inc. - Class A Common Stock",85.05999755859375
"RGEN","Repligen Corporation - Common Stock",187.8000030517578
"RGLD","Royal Gold, Inc. - Common Stock",119.94999694824219
"RGLS","Regulus Therapeutics Inc. - Common Stock",0.9200000166893005
"RGP","Resources Connection, Inc. - Common Stock",14.989999771118164
"RICK","RCI Hospitality Holdings, Inc. - Common Stock",73.44000244140625
"RIDE","Lordstown Motors Corp. - Class A Common Stock",7.989999771118164
"RIGL","Rigel Pharmaceuticals, Inc. - Common Stock",3.380000114440918
"RIOT","Riot Blockchain, Inc - Common Stock",33.38999938964844
"RKDA","Arcadia Biosciences, Inc. - Common Stock",2.5999999046325684
"RLMD","Relmada Therapeutics, Inc. - Common Stock",36.34000015258789
"RMBS","Rambus, Inc. - Common Stock",19.360000610351562
"RMTI","Rockwell Medical, Inc. - Common Stock",0.9300000071525574
"RNST","Renasant Corporation - Common Stock",44.790000915527344
"RNWK","RealNetworks, Inc. - Common Stock",2.5
"ROCK","Gibraltar Industries, Inc. - Common Stock",83.79000091552734
"ROKU","Roku, Inc. - Class A Common Stock",317.0
"ROST","Ross Stores, Inc. - Common Stock",132.9600067138672
"RPAY","Repay Holdings Corporation - Class A Common Stock",21.489999771118164
"RPD","Rapid7, Inc. - Common Stock",75.20999908447266
"RRGB","Red Robin Gourmet Burgers, Inc. - Common Stock",35.56999969482422
"RRR","Red Rock Resorts, Inc. - Class A Common Stock",38.619998931884766
"RTLR","Rattler Midstream LP - Common Units Representing Limited Partnership Interests",11.550000190734863
"RUN","Sunrun Inc. - Common Stock",45.63999938964844
"RUTH","Ruth's Hospitality Group, Inc. - Common Stock",27.06999969482422
"RXT","Rackspace Technology, Inc. - Common Stock",23.719999313354492
"RYAAY","Ryanair Holdings plc - American Depositary Shares, each representing five Ordinary Shares",119.45999908447266
"SABR","Sabre Corporation - Common Stock",12.970000267028809
"SAFM","Sanderson Farms, Inc. - Common Stock",172.0500030517578
"SAFT","Safety Insurance Group, Inc. - Common Stock",85.98999786376953
"SAGE","Sage Therapeutics, Inc. - Common Stock",75.06999969482422
"SAIA","Saia, Inc. - Common Stock",244.89999389648438
"SANW","S&W Seed Company - Common Stock",3.8499999046325684
"SAVA","Cassava Sciences, Inc. - Common Stock",41.43000030517578
"SBAC","SBA Communications Corporation - Class A Common Stock",290.9100036621094
"SBGI","Sinclair Broadcast Group, Inc. - Class A Common Stock",33.470001220703125
"SBLK","Star Bulk Carriers Corp. - Common Shares",22.5
"SBNY","Signature Bank - Common Stock",255.05999755859375
"SBUX","Starbucks Corporation - Common Stock",114.33999633789062
"SCHL","Scholastic Corporation - Common Stock",31.309999465942383
"SCHN","Schnitzer Steel Industries, Inc. - Class A Common Stock",55.68000030517578
"SCPL","SciPlay Corporation - Class A Common Stock",18.15999984741211
"SCVL","Shoe Carnival, Inc. - Common Stock",65.44999694824219
"SDC","SmileDirectClub, Inc. - Common Stock",8.380000114440918
"SDGR","Schrodinger, Inc. - Common Stock",68.37000274658203
"SECO","Secoo Holding Limited - American Depositary Shares",2.5199999809265137
"SEDG","SolarEdge Technologies, Inc. - Common Stock",220.39999389648438
"SEIC","SEI Investments Company - Common Stock",63.27000045776367
"SELB","Selecta Biosciences, Inc. - Common Stock",3.109999895095825
"SESN","Sesen Bio, Inc. - Common Stock",2.6700000762939453
"SFIX","Stitch Fix, Inc. - Class A Common Stock",41.529998779296875
"SFM","Sprouts Farmers Market, Inc. - Common Stock",25.809999465942383
"SFT","Shift Technologies, Inc. - Class A Common Stock",7.989999771118164
"SGC","Superior Group of Companies, Inc. - Common Stock",25.8700008392334
"SGEN","Seagen Inc.  - Common Stock",139.49000549316406
"SGH","SMART Global Holdings, Inc. - Ordinary Shares",47.66999816894531
"SGMO","Sangamo Therapeutics, Inc. - Common Stock",10.539999961853027
"SGMS","Scientific Games Corp - Common Stock",56.02000045776367
"SGRY","Surgery Partners, Inc. - Common Stock",51.61000061035156
"SHOO","Steven Madden, Ltd. - Common Stock",43.119998931884766
"SHYF","The Shyft Group, Inc. - Common Stock",36.5
"SIEB","Siebert Financial Corp. - Common Stock",3.5399999618530273
"SIGI","Selective Insurance Group, Inc. - Common Stock",77.43000030517578
"SIMO","Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",68.19000244140625
"SIRI","Sirius XM Holdings Inc. - Common Stock",6.039999961853027
"SIVB","SVB Financial Group - Common Stock",587.97998046875
"SLGN","Silgan Holdings Inc. - Common Stock",43.220001220703125
"SLM","SLM Corporation - Common Stock",20.65999984741211
"SLNO","Soleno Therapeutics, Inc. - Common Stock",1.1100000143051147
"SLP","Simulations Plus, Inc. - Common Stock",57.09000015258789
"SLRC","SLR Investment Corp. - Common Stock",18.809999465942383
"SMCI","Super Micro Computer, Inc. - Common Stock",36.38999938964844
"SMED","Sharps Compliance Corp. - Common Stock",16.18000030517578
"SMPL","The Simply Good Foods Company - Common Stock",34.88999938964844
"SMSI","Smith Micro Software, Inc. - Common Stock",5.090000152587891
"SMTC","Semtech Corporation - Common Stock",64.01000213623047
"SNBR","Sleep Number Corporation - Common Stock",111.80000305175781
"SNCR","Synchronoss Technologies, Inc. - Common Stock",3.130000114440918
"SNPS","Synopsys, Inc. - Common Stock",241.83999633789062
"SNY","Sanofi - American Depositary Shares",51.81999969482422
"SOHU","Sohu.com Limited  - American Depositary Shares",17.93000030517578
"SOLO","Electrameccanica Vehicles Corp. Ltd. - Common Stock",3.609999895095825
"SONO","Sonos, Inc. - Common Stock",37.58000183105469
"SPI","SPI Energy Co., Ltd. - Ordinary Shares",6.159999847412109
"SPKE","Spark Energy, Inc. - Class A Common Stock",10.180000305175781
"SPLK","Splunk Inc. - Common Stock",117.81999969482422
"SPNE","SeaSpine Holdings Corporation - Common Stock",21.299999237060547
"SPPI","Spectrum Pharmaceuticals, Inc. - Common Stock",3.0799999237060547
"SPRT","Support.com, Inc. - Common Stock",3.0799999237060547
"SPWH","Sportsman's Warehouse Holdings, Inc. - Common Stock",17.75
"SPWR","SunPower Corporation - Common Stock",23.3700008392334
"SRAX","SRAX, Inc. - Class A Common Stock",4.159999847412109
"SRCL","Stericycle, Inc. - Common Stock",76.9800033569336
"SRDX","Surmodics, Inc. - Common Stock",55.16999816894531
"SRNE","Sorrento Therapeutics, Inc. - Common Stock",7.199999809265137
"SRPT","Sarepta Therapeutics, Inc. - Common Stock",74.56999969482422
"SSNC","SS&C Technologies Holdings, Inc. - Common Stock",73.3499984741211
"SSP","E.W. Scripps Company (The) - Class A Common Stock",20.239999771118164
"SSRM","SSR Mining Inc. - Common Stock",17.3700008392334
"SSSS","SuRo Capital Corp. - Common Stock",14.850000381469727
"SSYS","Stratasys, Ltd. - Common Stock",20.049999237060547
"STAA","STAAR Surgical Company - Common Stock",137.7899932861328
"STAY","Extended Stay America, Inc. - Paired Shares",19.75
"STCN","Steel Connect, Inc. - Common Stock",1.9800000190734863
"STEP","StepStone Group Inc. - Class A Common Stock",33.06999969482422
"STFC","State Auto Financial Corporation - Common Stock",18.489999771118164
"STIM","Neuronetics, Inc. - Common Stock",13.84000015258789
"STKL","SunOpta, Inc. - Common Stock",11.390000343322754
"STLD","Steel Dynamics, Inc. - Common Stock",63.36000061035156
"STMP","Stamps.com Inc. - Common Stock",185.89999389648438
"STNE","StoneCo Ltd. - Class A Common Share",62.4900016784668
"STOK","Stoke Therapeutics, Inc. - Common Stock",32.459999084472656
"STRA","Strategic Education, Inc. - Common Stock",77.30999755859375
"STRL","Sterling Construction Company Inc - Common Stock",23.18000030517578
"STX","Seagate Technology PLC - Ordinary Shares (Ireland)",91.55999755859375
"SUMO","Sumo Logic, Inc. - Common Stock",17.5
"SUNS","SLR Senior Investment Corp. - Common Stock",15.489999771118164
"SUPN","Supernus Pharmaceuticals, Inc. - Common Stock",29.3700008392334
"SVC","Service Properties Trust - Shares of Beneficial Interest",12.079999923706055
"SVMK","SVMK Inc. - Common Stock",18.489999771118164
"SVRA","Savara, Inc. - Common Stock",1.6299999952316284
"SVVC","Firsthand Technology Value Fund, Inc. - Common Stock",6.53000020980835
"SWAV","ShockWave Medical, Inc. - Common Stock",147.8699951171875
"SWBI","Smith & Wesson Brands, Inc. - Common Stock",19.709999084472656
"SWIR","Sierra Wireless, Inc. - Common Stock",14.59000015258789
"SWKS","Skyworks Solutions, Inc. - Common Stock",175.1199951171875
"SYBX","Synlogic, Inc. - Common Stock",3.140000104904175
"SYNA","Synaptics Incorporated - Common Stock",130.8300018310547
"SYNH","Syneos Health, Inc. - Class A Common Stock",82.81999969482422
"TA","TravelCenters of America Inc.  - Common Stock",27.31999969482422
"TACO","Del Taco Restaurants, Inc. - Common Stock",11.130000114440918
"TAST","Carrols Restaurant Group, Inc. - Common Stock",5.840000152587891
"TBBK","The Bancorp, Inc. - Common Stock",24.350000381469727
"TBIO","Translate Bio, Inc. - Common Stock",19.43000030517578
"TBK","Triumph Bancorp, Inc. - Common Stock",90.88999938964844
"TCBI","Texas Capital Bancshares, Inc. - Common Stock",70.2300033569336
"TCBK","TriCo Bancshares - Common Stock",46.81999969482422
"TCDA","Tricida, Inc. - Common Stock",4.059999942779541
"TCOM","Trip.com Group Limited - American Depositary Shares",39.220001220703125
"TCPC","BlackRock TCP Capital Corp. - Common Stock",14.470000267028809
"TCX","Tucows Inc. - Common Stock",79.58000183105469
"TEAM","Atlassian Corporation Plc - Class A Ordinary Shares",219.6300048828125
"TELL","Tellurian Inc. - Common Stock",2.180000066757202
"TENB","Tenable Holdings, Inc. - Common Stock",37.099998474121094
"TER","Teradyne, Inc. - Common Stock",128.1699981689453
"TGTX","TG Therapeutics, Inc. - Common Stock",40.20000076293945
"THRM","Gentherm Inc - Common Stock",73.3499984741211
"TITN","Titan Machinery Inc. - Common Stock",26.25
"TLMD","SOC Telemed, Inc. - Class A Common Stock",7.809999942779541
"TLND","Talend S.A. - American Depositary Shares",64.81999969482422
"TLRY","Tilray, Inc. - Class 2 Common Stock",16.18000030517578
"TLSA","Tiziana Life Sciences plc - American Depository Share",2.380000114440918
"TMUS","T-Mobile US, Inc. - Common Stock",139.1199951171875
"TNDM","Tandem Diabetes Care, Inc. - Common Stock",84.13999938964844
"TOWN","Towne Bank - Common Stock",32.720001220703125
"TPIC","TPI Composites, Inc. - Common Stock",48.119998931884766
"TRIB","Trinity Biotech plc - American Depositary Shares each representing 4 A Ordinary Shares",2.990000009536743
"TRIL","Trillium Therapeutics Inc. - Common Shares",9.59000015258789
"TRIP","TripAdvisor, Inc. - Common Stock",44.16999816894531
"TRMB","Trimble Inc. - Common Stock",79.33000183105469
"TRMK","Trustmark Corporation - Common Stock",33.58000183105469
"TROW","T. Rowe Price Group, Inc. - Common Stock",189.22999572753906
"TRUP","Trupanion, Inc. - Common Stock",83.27999877929688
"TRVN","Trevena, Inc. - Common Stock",1.6299999952316284
"TSCO","Tractor Supply Company - Common Stock",195.4600067138672
"TSEM","Tower Semiconductor Ltd. - Ordinary Shares",28.5
"TSLA","Tesla, Inc.  - Common Stock",672.3699951171875
"TTCF","Tattooed Chef, Inc. - Class A Common Stock",17.3700008392334
"TTD","The Trade Desk, Inc. - Class A Common Stock",661.4299926757812
"TTEK","Tetra Tech, Inc. - Common Stock",123.97000122070312
"TTGT","TechTarget, Inc. - Common Stock",74.02999877929688
"TTMI","TTM Technologies, Inc. - Common Stock",15.09000015258789
"TTNP","Titan Pharmaceuticals, Inc. - Common Stock",2.3499999046325684
"TTOO","T2 Biosystems, Inc. - Common Stock",1.190000057220459
"TTWO","Take-Two Interactive Software, Inc. - Common Stock",170.07000732421875
"TURN","180 Degree Capital Corp. - Common Stock",7.289999961853027
"TUSK","Mammoth Energy Services, Inc. - Common Stock",3.640000104904175
"TVTY","Tivity Health, Inc. - Common Stock",24.209999084472656
"TW","Tradeweb Markets Inc. - Class A Common Stock",82.52999877929688
"TWNK","Hostess Brands, Inc. - Class A Common Stock",15.699999809265137
"TWOU","2U, Inc. - Common Stock",37.6349983215332
"TXG","10x Genomics, Inc. - Common Stock",146.36000061035156
"TXMD","TherapeuticsMD, Inc. - Common Stock",1.090000033378601
"TXN","Texas Instruments Incorporated - Common Stock",187.75999450683594
"TXRH","Texas Roadhouse, Inc. - Common Stock",104.62999725341797
"TZOO","Travelzoo - Common Stock",17.450000762939453
"UAL","United Airlines Holdings, Inc. - Common Stock",54.72999954223633
"UBSI","United Bankshares, Inc. - Common Stock",41.0
"UBX","Unity Biotechnology, Inc. - Common Stock",4.630000114440918
"UCTT","Ultra Clean Holdings, Inc. - Common Stock",50.13999938964844
"UEIC","Universal Electronics Inc. - Common Stock",50.58000183105469
"UFCS","United Fire Group, Inc - Common Stock",32.5
"UIHC","United Insurance Holdings Corp. - Common Stock",5.960000038146973
"ULTA","Ulta Beauty, Inc. - Common Stock",322.739990234375
"UMPQ","Umpqua Holdings Corporation - Common Stock",19.25
"UNIT","Uniti Group Inc. - Common Stock",10.880000114440918
"UPLD","Upland Software, Inc. - Common Stock",44.20000076293945
"UPWK","Upwork Inc. - Common Stock",42.040000915527344
"URBN","Urban Outfitters, Inc. - Common Stock",39.47999954223633
"USCR","U S Concrete, Inc. - Common Stock",57.369998931884766
"UTHR","United Therapeutics Corporation - Common Stock",195.4199981689453
"UTSI","UTStarcom Holdings Corp - Ordinary Shares",1.2599999904632568
"UVSP","Univest Financial Corporation - Common Stock",29.3799991607666
"UXIN","Uxin Limited - American Depositary Shares",2.8299999237060547
"VBIV","VBI Vaccines, Inc. - Ordinary Shares",2.7799999713897705
"VBLT","Vascular Biogenics Ltd. - Ordinary Shares",2.059999942779541
"VC","Visteon Corporation - Common Stock",127.11000061035156
"VCYT","Veracyte, Inc. - Common Stock",44.349998474121094
"VEON","VEON Ltd. - American Depositary Shares",1.809999942779541
"VERI","Veritone, Inc. - Common Stock",19.959999084472656
"VFF","Village Farms International, Inc. - Common Shares",11.109999656677246
"VG","Vonage Holdings Corp. - Common Stock",13.109999656677246
"VIAC","ViacomCBS Inc. - Class B Common Stock",39.38999938964844
"VIACA","ViacomCBS Inc. - Class A Common Stock",44.31999969482422
"VIAV","Viavi Solutions Inc. - Common Stock",16.360000610351562
"VICR","Vicor Corporation - Common Stock",86.75
"VIRT","Virtu Financial, Inc. - Class A Common Stock",28.1299991607666
"VKTX","Viking Therapeutics, Inc. - Common Stock",5.900000095367432
"VLDR","Velodyne Lidar, Inc. - Common Stock",11.8100004196167
"VLY","Valley National Bancorp - Common Stock",14.5
"VNDA","Vanda Pharmaceuticals Inc. - Common Stock",17.860000610351562
"VNET","21Vianet Group, Inc. - American Depositary Shares",25.700000762939453
"VNOM","Viper Energy Partners LP - Common Unit",18.93000030517578
"VOD","Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares",20.020000457763672
"VOXX","VOXX International Corporation - Class A Common Stock",17.3700008392334
"VRA","Vera Bradley, Inc. - Common Stock",11.039999961853027
"VRAY","ViewRay, Inc. - Common Stock",5.440000057220459
"VREX","Varex Imaging Corporation - Common Stock",24.520000457763672
"VRM","Vroom, Inc. - Common Stock",39.900001525878906
"VRNS","Varonis Systems, Inc. - Common Stock",47.689998626708984
"VRNT","Verint Systems Inc. - Common Stock",46.66999816894531
"VRSK","Verisk Analytics, Inc. - Common Stock",178.77000427246094
"VRSN","VeriSign, Inc. - Common Stock",222.88999938964844
"VRTX","Vertex Pharmaceuticals Incorporated - Common Stock",215.00999450683594
"VSAT","ViaSat, Inc. - Common Stock",49.58000183105469
"VSTM","Verastem, Inc. - Common Stock",2.8499999046325684
"VTIQ","VectoIQ Acquisition Corp. II - Class A Common Stock",9.899999618530273
"VUZI","Vuzix Corporation - Common Stock",18.81999969482422
"VXRT","Vaxart, Inc. - Common Stock",7.199999809265137
"WATT","Energous Corporation - Common Stock",2.700000047683716
"WB","Weibo Corporation - American Depositary Shares",47.90999984741211
"WBA","Walgreens Boots Alliance, Inc. - Common Stock",54.529998779296875
"WDAY","Workday, Inc. - Class A Common Stock",236.7100067138672
"WDC","Western Digital Corporation - Common Stock",71.6500015258789
"WDFC","WD-40 Company - Common Stock",242.83999633789062
"WEN","Wendy's Company (The) - Common Stock",22.799999237060547
"WERN","Werner Enterprises, Inc. - Common Stock",48.220001220703125
"WETF","WisdomTree Investments, Inc. - Common Stock",7.059999942779541
"WIFI","Boingo Wireless, Inc. - Common Stock",13.979999542236328
"WIMI","WiMi Hologram Cloud Inc. - American Depositary Share",5.380000114440918
"WING","Wingstop Inc. - Common Stock",146.19000244140625
"WIRE","Encore Wire Corporation - Common Stock",81.68000030517578
"WIX","Wix.com Ltd. - Ordinary Shares",288.7900085449219
"WKHS","Workhorse Group, Inc. - Common Stock",9.640000343322754
"WLDN","Willdan Group, Inc. - Common Stock",37.810001373291016
"WMG","Warner Music Group Corp. - Class A Common Stock",36.630001068115234
"WNEB","Western New England Bancorp, Inc. - Common Stock",8.319999694824219
"WSBC","WesBanco, Inc. - Common Stock",39.0099983215332
"WSC","WillScot Mobile Mini Holdings Corp. - Class A Common Stock",29.3700008392334
"WSFS","WSFS Financial Corporation - Common Stock",52.33000183105469
"WTFC","Wintrust Financial Corporation - Common Stock",78.43000030517578
"WTRH","Waitr Holdings Inc. - Common Stock",2.130000114440918
"WW","WW International, Inc.  - Common Stock",37.040000915527344
"WWD","Woodward, Inc. - Common Stock",129.92999267578125
"WYNN","Wynn Resorts, Limited - Common Stock",126.29000091552734
"XEL","Xcel Energy Inc. - Common Stock",71.31999969482422
"XERS","Xeris Pharmaceuticals, Inc. - Common Stock",3.25
"XLNX","Xilinx, Inc. - Common Stock",124.43000030517578
"XLRN","Acceleron Pharma Inc. - Common Stock",118.18000030517578
"XNCR","Xencor, Inc. - Common Stock",39.61000061035156
"XNET","Xunlei Limited - American Depositary Shares",4.71999979019165
"XONE","The ExOne Company - Common Stock",20.489999771118164
"XP","XP Inc. - Class A Common Stock",44.779998779296875
"XPER","Xperi Holding Corporation - Common Stock",20.889999389648438
"XRAY","DENTSPLY SIRONA Inc. - Common Stock",68.47000122070312
"XSPA","XpresSpa Group, Inc.  - Common Stock",1.2599999904632568
"YNDX","Yandex N.V. - Class A Ordinary Shares",65.61000061035156
"YORW","The York Water Company - Common Stock",49.0099983215332
"YY","JOYY Inc. - American Depositary Shares",87.75
"Z","Zillow Group, Inc. - Class C Capital Stock",118.54499816894531
"ZBRA","Zebra Technologies Corporation - Class A Common Stock",488.5799865722656
"ZG","Zillow Group, Inc. - Class A Common Stock",119.4000015258789
"ZGNX","Zogenix, Inc. - Common Stock",18.8700008392334
"ZI","ZoomInfo Technologies Inc. - Class A Common Stock",42.97999954223633
"ZION","Zions Bancorporation N.A. - Common Stock",59.27000045776367
"ZIOP","ZIOPHARM Oncology Inc - Common Stock",3.200000047683716
"ZIXI","Zix Corporation - Common Stock",7.099999904632568
"ZLAB","Zai Lab Limited - American Depositary Shares",158.13999938964844
"ZM","Zoom Video Communications, Inc. - Class A Common Stock",295.239990234375
"ZNGA","Zynga Inc. - Class A Common Stock",10.989999771118164
"ZS","Zscaler, Inc. - Common Stock",169.32000732421875
"ZUMZ","Zumiez Inc. - Common Stock",45.88999938964844
"ZVO","Zovio Inc. - Common Stock",3.549999952316284
"ZYNE","Zynerba Pharmaceuticals, Inc. - Common Stock",4.489999771118164
"A","Agilent Technologies, Inc. Common Stock",133.89999389648438
"AA","Alcoa Corporation Common Stock ",41.20000076293945
"AAC.U","Ares Acquisition Corporation Units, each consisting of one Class A ordinary share, and one-fifth of one redeemable warrant",0.0
"AAC.W","Ares Acquisition Corporation Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",0.0
"AAIC$B","Arlington Asset Investment Corp 7.00% ",0.0
"AAIC$C","Arlington Asset Investment Corp 8.250% Seies C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock   ",0.0
"AAN","Aarons Holdings Company, Inc. Common Stock ",32.209999084472656
"AAP","Advance Auto Parts Inc Advance Auto Parts Inc W/I",204.47000122070312
"AAQC.U","Accelerate Acquisition Corp. Units, each consisting of one Class A common stock, and one-third of one redeemable warrant",0.0
"AAU","Almaden Minerals, Ltd. Common Shares",0.5600000023841858
"ABB","ABB Ltd Common Stock",34.11000061035156
"ABBV","AbbVie Inc. Common Stock",115.75
"ABC","AmerisourceBergen Corporation Common Stock",120.86000061035156
"ABEV","Ambev S.A. American Depositary Shares (Each representing 1 Common Share)",3.119999885559082
"ABR","Arbor Realty Trust Common Stock",17.809999465942383
"ABR$A","Arbor Realty Trust Preferred Series A",0.0
"ABR$B","Arbor Realty Trust Cumulative Redeemable Preferred Series B",0.0
"ABR$C","Arbor Realty Trust Cumulative Redeemable Preferred Series C",0.0
"ABT","Abbott Laboratories Common Stock",118.94999694824219
"ACA","Arcosa, Inc. Common Stock ",65.04000091552734
"ACB","Aurora Cannabis Inc. Common Shares",8.899999618530273
"ACC","American Campus Communities Inc Common Stock",45.779998779296875
"ACCO","Acco Brands Corporation Common Stock",9.119999885559082
"ACH","Aluminum Corporation of China Limited American Depositary Shares",15.3100004196167
"ACI","Albertsons Companies, Inc. Class A Common Stock",19.18000030517578
"ACIC.U","Atlas Crest Investment Corp. Units, each consisting of one Class A common stock, and one-third of one redeemable warrant",0.0
"ACIC.W","Atlas Crest Investment Corp. Redeemable warrants included as part of the units, each whole warrant exercisable for one Class A common stock at an exercise price of $11.50",0.0
"ACII.U","Atlas Crest Investment Corp. II Units, each consisting of one Class A common stock, $.0001 par value, and one-fourth of one redeemable warrant",0.0
"ACII.W","Atlas Crest Investment Corp. II Redeemable Warrants, each whole warrant exercisable for one Class A common stock at an exercise price of $11.50",0.0
"ACM","AECOM Common Stock",69.11000061035156
"ACN","Accenture plc Class A Ordinary Shares (Ireland)",291.5299987792969
"ACND.U","Ascendant Digital Acquisition Corp. Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",0.0
