"symbol","company_name","previous_close"
"SIEB","Siebert Financial Corp. - Common Stock",3.539999961853028
"SIRI","Sirius XM Holdings Inc. - Common Stock",6.039999961853027
"SLNO","Soleno Therapeutics, Inc. - Common Stock",1.1100000143051147
"SLRC","SLR Investment Corp. - Common Stock",18.809999465942383
"SMED","Sharps Compliance Corp. - Common Stock",16.18000030517578
"SMSI","Smith Micro Software, Inc. - Common Stock",5.090000152587891
"SNCR","Synchronoss Technologies, Inc. - Common Stock",3.130000114440918
"SOHU","Sohu.com Limited  - American Depositary Shares",17.93000030517578
"SOLO","Electrameccanica Vehicles Corp. Ltd. - Common Stock",3.609999895095825
"SPI","SPI Energy Co., Ltd. - Ordinary Shares",6.159999847412109
"SPKE","Spark Energy, Inc. - Class A Common Stock",10.18000030517578
"SPPI","Spectrum Pharmaceuticals, Inc. - Common Stock",3.0799999237060547
"SPRT","Support.com, Inc. - Common Stock",3.0799999237060547
"SPWH","Sportsman's Warehouse Holdings, Inc. - Common Stock",17.75
"SRAX","SRAX, Inc. - Class A Common Stock",4.159999847412109
"SRNE","Sorrento Therapeutics, Inc. - Common Stock",7.199999809265137
"SSRM","SSR Mining Inc. - Common Stock",17.3700008392334
"SSSS","SuRo Capital Corp. - Common Stock",14.850000381469728
"STAY","Extended Stay America, Inc. - Paired Shares",19.75
"STCN","Steel Connect, Inc. - Common Stock",1.9800000190734863
"STFC","State Auto Financial Corporation - Common Stock",18.489999771118164
"STIM","Neuronetics, Inc. - Common Stock",13.84000015258789
"STKL","SunOpta, Inc. - Common Stock",11.390000343322754
"SUMO","Sumo Logic, Inc. - Common Stock",17.5
"SUNS","SLR Senior Investment Corp. - Common Stock",15.489999771118164
"SVC","Service Properties Trust - Shares of Beneficial Interest",12.079999923706056
"SVMK","SVMK Inc. - Common Stock",18.489999771118164
"SVRA","Savara, Inc. - Common Stock",1.6299999952316284
"SVVC","Firsthand Technology Value Fund, Inc. - Common Stock",6.53000020980835
"SWBI","Smith & Wesson Brands, Inc. - Common Stock",19.709999084472656
"SWIR","Sierra Wireless, Inc. - Common Stock",14.59000015258789
"SYBX","Synlogic, Inc. - Common Stock",3.140000104904175
"TACO","Del Taco Restaurants, Inc. - Common Stock",11.130000114440918
"TAST","Carrols Restaurant Group, Inc. - Common Stock",5.840000152587891
"TBIO","Translate Bio, Inc. - Common Stock",19.43000030517578
"TCDA","Tricida, Inc. - Common Stock",4.059999942779541
"TCPC","BlackRock TCP Capital Corp. - Common Stock",14.470000267028809
"TELL","Tellurian Inc. - Common Stock",2.180000066757202
"TLMD","SOC Telemed, Inc. - Class A Common Stock",7.809999942779541
"TLRY","Tilray, Inc. - Class 2 Common Stock",16.18000030517578
"TLSA","Tiziana Life Sciences plc - American Depository Share",2.380000114440918
"TRIB","Trinity Biotech plc - American Depositary Shares each representing 4 A Ordinary Shares",2.990000009536743
"TRIL","Trillium Therapeutics Inc. - Common Shares",9.59000015258789
"TRVN","Trevena, Inc. - Common Stock",1.6299999952316284
"TTCF","Tattooed Chef, Inc. - Class A Common Stock",17.3700008392334
"TTMI","TTM Technologies, Inc. - Common Stock",15.09000015258789
"TTNP","Titan Pharmaceuticals, Inc. - Common Stock",2.3499999046325684
"TTOO","T2 Biosystems, Inc. - Common Stock",1.190000057220459
"TURN","180 Degree Capital Corp. - Common Stock",7.289999961853027
"TUSK","Mammoth Energy Services, Inc. - Common Stock",3.640000104904175
"TWNK","Hostess Brands, Inc. - Class A Common Stock",15.699999809265137
"TXMD","TherapeuticsMD, Inc. - Common Stock",1.090000033378601
"TZOO","Travelzoo - Common Stock",17.450000762939453
"UBX","Unity Biotechnology, Inc. - Common Stock",4.630000114440918
"UIHC","United Insurance Holdings Corp. - Common Stock",5.960000038146973
"UMPQ","Umpqua Holdings Corporation - Common Stock",19.25
"UNIT","Uniti Group Inc. - Common Stock",10.880000114440918
"UTSI","UTStarcom Holdings Corp - Ordinary Shares",1.2599999904632568
"UXIN","Uxin Limited - American Depositary Shares",2.8299999237060547
"VBIV","VBI Vaccines, Inc. - Ordinary Shares",2.7799999713897705
"VBLT","Vascular Biogenics Ltd. - Ordinary Shares",2.059999942779541
"VEON","VEON Ltd. - American Depositary Shares",1.809999942779541
"VERI","Veritone, Inc. - Common Stock",19.959999084472656
"VFF","Village Farms International, Inc. - Common Shares",11.109999656677246
"VG","Vonage Holdings Corp. - Common Stock",13.109999656677246
"VIAV","Viavi Solutions Inc. - Common Stock",16.360000610351562
"VKTX","Viking Therapeutics, Inc. - Common Stock",5.900000095367432
"VLDR","Velodyne Lidar, Inc. - Common Stock",11.8100004196167
"VLY","Valley National Bancorp - Common Stock",14.5
"VNDA","Vanda Pharmaceuticals Inc. - Common Stock",17.860000610351562
"VNOM","Viper Energy Partners LP - Common Unit",18.93000030517578
"VOXX","VOXX International Corporation - Class A Common Stock",17.3700008392334
"VRA","Vera Bradley, Inc. - Common Stock",11.039999961853027
"VRAY","ViewRay, Inc. - Common Stock",5.440000057220459
"VSTM","Verastem, Inc. - Common Stock",2.8499999046325684
"VTIQ","VectoIQ Acquisition Corp. II - Class A Common Stock",9.899999618530272
"VUZI","Vuzix Corporation - Common Stock",18.81999969482422
"VXRT","Vaxart, Inc. - Common Stock",7.199999809265137
"WATT","Energous Corporation - Common Stock",2.700000047683716
"WETF","WisdomTree Investments, Inc. - Common Stock",7.059999942779541
"WIFI","Boingo Wireless, Inc. - Common Stock",13.979999542236328
"WIMI","WiMi Hologram Cloud Inc. - American Depositary Share",5.380000114440918
"WKHS","Workhorse Group, Inc. - Common Stock",9.640000343322754
"WNEB","Western New England Bancorp, Inc. - Common Stock",8.319999694824219
"WTRH","Waitr Holdings Inc. - Common Stock",2.130000114440918
"XERS","Xeris Pharmaceuticals, Inc. - Common Stock",3.25
"XNET","Xunlei Limited - American Depositary Shares",4.71999979019165
"XSPA","XpresSpa Group, Inc.  - Common Stock",1.2599999904632568
"ZGNX","Zogenix, Inc. - Common Stock",18.8700008392334
"ZIOP","ZIOPHARM Oncology Inc - Common Stock",3.200000047683716
"ZIXI","Zix Corporation - Common Stock",7.099999904632568
"ZNGA","Zynga Inc. - Class A Common Stock",10.989999771118164
"ZVO","Zovio Inc. - Common Stock",3.549999952316284
"ZYNE","Zynerba Pharmaceuticals, Inc. - Common Stock",4.489999771118164
"AAU","Almaden Minerals, Ltd. Common Shares",0.5600000023841858
"ABEV","Ambev S.A. American Depositary Shares (Each representing 1 Common Share)",3.119999885559082
"ABR","Arbor Realty Trust Common Stock",17.809999465942383
"ACB","Aurora Cannabis Inc. Common Shares",8.899999618530273
"ACCO","Acco Brands Corporation Common Stock",9.119999885559082
"ACH","Aluminum Corporation of China Limited American Depositary Shares",15.3100004196167
"ACI","Albertsons Companies, Inc. Class A Common Stock",19.18000030517578
"ACRE","Ares Commercial Real Estate Corporation Common Stock",15.0600004196167
"ADT","ADT Inc. Common Stock",9.6899995803833
"AG","First Majestic Silver Corp. Ordinary Shares (Canada)",16.389999389648438
"AGI","Alamos Gold Inc. Class A Common Shares",8.760000228881836
"AGRO","Adecoagro S.A. Common Shares",9.880000114440918
"AHH","Armada Hoffler Properties, Inc. Common Stock",13.529999732971191
"AHT","Ashford Hospitality Trust Inc Common Stock",2.859999895095825
"AIV","Apartment Investment and Management Company Common Stock",6.96999979019165
"AJX","Great Ajax Corp. Common Stock",12.59000015258789
"ALEX","Alexander & Baldwin, Inc. Common Stock REIT Holding Company",18.459999084472656
"AM","Antero Midstream Corporation Common Stock",9.279999732971191
"AMBC","Ambac Financial Group, Inc. Common Stock",17.299999237060547
"AMC","AMC Entertainment Holdings, Inc. Class A Common Stock",9.510000228881836
"AMJ","JPMorgan Chase Capital XVI JP Morgan Alerian MLP ETN",18.5
"AMRX","Amneal Pharmaceuticals, Inc. Class A Common Stock",5.199999809265137
"AMWL","American Well Corporation Class A Common Stock",13.93000030517578
"AMX","America Movil, S.A.B. de C.V. American Depository Receipt Series L",14.8100004196167
"AP","Ampco-Pittsburgh Corporation Common Stock",7.260000228881836
"APRN","Blue Apron Holdings, Inc. Class A Common Stock",4.650000095367432
"APT","Alpha Pro Tech, Ltd. Common Stock",8.600000381469727
"AR","Antero Resources Corporation Common Stock",10.8100004196167
"ARC","ARC Document Solutions, Inc. Common Stock",2.0999999046325684
"ARCO","Arcos Dorados Holdings Inc. Class A Shares",6.320000171661377
"ARI","Apollo Commercial Real Estate Finance, Inc",15.289999961853027
"ARLO","Arlo Technologies, Inc. Common Stock",6.679999828338623
"AROC","Archrock, Inc. Common Stock",9.699999809265137
"ARR","ARMOUR Residential REIT, Inc.",12.3100004196167
"ATCO","Atlas Corp. Common Shares",14.15999984741211
"ATEN","A10 Networks, Inc. Common Stock",9.130000114440918
"ATNM","Actinium Pharmaceuticals, Inc. (Delaware) Common Stock",7.289999961853027
"AUY","Yamana Gold Inc. Ordinary Shares (Canada)",5.079999923706055
"AXL","American Axle & Manufacturing Holdings, Inc. Common Stock",10.479999542236328
"BB","BlackBerry Limited Common Stock",8.479999542236328
"BBD","Banco Bradesco Sa American Depositary Shares",4.590000152587891
"BBW","Build-A-Bear Workshop, Inc. Common Stock",7.929999828338623
"BCS","Barclays PLC Common Stock",10.260000228881836
"BHR","Braemar Hotels & Resorts Inc. Common Stock",6.78000020980835
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.",16.149999618530273
"BPMP","BP Midstream Partners LP Common Units representing Limited Partner Interests",13.6899995803833
"BPT","BP Prudhoe Bay Royalty Trust Common Stock",3.539999961853028
"BRFS","BRF S.A.",4.039999961853027
"BSBR","Banco Santander Brasil SA American Depositary Shares, each representing one unit",7.5
"BTG","B2Gold Corp Common shares (Canada)",5.190000057220459
"BTU","Peabody Energy Corporation Common Stock ",5.119999885559082
"BVN","Buenaventura Mining Company Inc.",10.359999656677246
"BW","Babcock & Wilcox Enterprises, Inc. Common Stock",8.460000038146973
"CARS","Cars.com Inc. Common Stock ",13.989999771118164
"CBB","Cincinnati Bell Inc. Common Stock",15.43000030517578
"CBD","Companhia Brasileira de Distribuicao American Depsitary Shares; each representing one Common Share",7.010000228881836
"CCO","Clear Channel Outdoor Holdings, Inc. Common Stock",2.559999942779541
"CDE","Coeur Mining, Inc. Common Stock",9.239999771118164
"CEIX","CONSOL Energy Inc. Common Stock ",13.329999923706056
"CHS","Chico's FAS, Inc. Common Stock",3.5999999046325684
"CIG","Comp En De Mn Cemig ADS American Depositary Shares",2.240000009536743
"CIM","Chimera Investment Corporation Common Stock",13.5
"CLDR","Cloudera, Inc. Common Stock",12.18000030517578
"CLDT","Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest",13.329999923706056
"CLNY","Colony Capital, Inc.",7.0
"CLS","Celestica, Inc. Common Stock",8.3100004196167
"CMCM","Cheetah Mobile Inc. American Depositary Shares, each representing 10 Class Ordinary Shares",2.049999952316284
"CMO","Capstead Mortgage Corporation Common Stock",6.489999771118164
"CMRE","Costamare Inc. Common Stock $0.0001 par value",11.050000190734863
"CNHI","CNH Industrial N.V. Common Shares",16.860000610351562
"CNR","Cornerstone Building Brands, Inc. Common Stock",15.34000015258789
"CNX","CNX Resources Corporation Common Stock",13.75
"COG","Cabot Oil & Gas Corporation Common Stock",17.389999389648438
"CORR","CorEnergy Infrastructure Trust, Inc. Common Stock",5.96999979019165
"COTY","Coty Inc. Class A Common Stock",10.34000015258789
"CRK","Comstock Resources, Inc. Common Stock",5.75
"CS","Credit Suisse Group American Depositary Shares",10.390000343322754
"CSLT","Castlight Health, Inc. Class B Common Stock",1.899999976158142
"CSPR","Casper Sleep Inc. Common Stock",8.350000381469727
"CSTM","Constellium SE Ordinary Shares (France)",17.170000076293945
"CTT","CatchMark Timber Trust, Inc. Class A Common Stock",12.390000343322754
"CVA","Covanta Holding Corporation Common Stock",15.34000015258789
"CVE","Cenovus Energy Inc Common Stock",7.900000095367432
"CVEO","Civeo Corporation (Canada) Common Shares",17.010000228881836
"CWK","Cushman & Wakefield plc Ordinary Shares",18.709999084472656
"CX","Cemex, S.A.B. de C.V. Sponsored ADR",8.619999885559082
"CXW","CoreCivic, Inc. Common Stock",8.140000343322754
"CYD","China Yuchai International Limited Common Stock",15.800000190734863
"CYH","Community Health Systems, Inc. Common Stock",15.220000267028809
"DB","Deutsche Bank AG Common Stock",14.140000343322754
"DBD","Diebold Nixdorf Incorporated Common Stock",13.6899995803833
"DBI","Designer Brands Inc. Class A Common Stock",19.350000381469727
"DDD","3D Systems Corporation Common Stock",19.209999084472656
"DHT","DHT Holdings, Inc.",5.889999866485596
"DHX","DHI Group, Inc. Common Stock",3.0999999046325684
"DNOW","NOW Inc. Common Stock",11.529999732971191
"DRD","DRDGOLD Limited American Depositary Shares",10.899999618530272
"DRH","Diamondrock Hospitality Company Common Stock",10.109999656677246
"DS","Drive Shack Inc.",2.799999952316284
"DSL","DoubleLine Income Solutions Fund Common Shares of Beneficial Interests",18.3700008392334
"DSX","Diana Shipping inc. common stock",3.9800000190734863
"EC","Ecopetrol S.A. American Depositary Shares",12.239999771118164
"EDU","New Oriental Education & Technology Group, Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands)",14.93000030517578
"EEX","Emerald Holding, Inc. Common Stock",5.050000190734863
"EGO","Eldorado Gold Corporation Ordinary Shares",11.149999618530272
"EMAN","eMagin Corporation Common Stock",2.380000114440918
"ENBL","Enable Midstream Partners, LP Common Units representing limited partner interests",8.399999618530273
"ENIC","Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock)",3.640000104904175
"ENLC","EnLink Midstream, LLC Common Units representing Limited Partner Interests",4.769999980926514
"EQX","Equinox Gold Corp. Common Shares",8.960000038146973
"ERJ","Embraer S.A. Common Stock",12.81999969482422
"ESGC","Eros STX Global Corporation A Ordinary Shares",1.1699999570846558
"ESRT","Empire State Realty Trust, Inc. Class A Common Stock",11.800000190734863
"ET","Energy Transfer LP Common Units ",9.84000015258789
"ETRN","Equitrans Midstream Corporation Common Stock ",8.149999618530273
"EURN","Euronav NV Ordinary Shares",9.270000457763672
"EVC","Entravision Communications Corporation Common Stock",4.0
"EVH","Evolent Health, Inc Class A Common Stock",19.850000381469727
"EVRI","Everi Holdings Inc. Common Stock",18.350000381469727
"EXK","Endeavour Silver Corporation Ordinary Shares (Canada)",6.300000190734863
"EXTN","Exterran Corporation Common Stock",3.759999990463257
"F","Ford Motor Company Common Stock",11.81999969482422
"FBP","First BanCorp. New Common Stock",13.100000381469728
"FF","FutureFuel Corp.  Common shares",13.239999771118164
"FHN","First Horizon Corporation Common Stock",19.149999618530277
"FINV","FinVolution Group American Depositary Shares",6.489999771118164
"FLY","Fly Leasing Limited",16.959999084472656
"FNB","F.N.B. Corporation Common Stock",13.529999732971191
"FPI","Farmland Partners Inc. Common Stock",14.380000114440918
"FRO","Frontline Ltd. Ordinary Shares",7.960000038146973
"FSM","Fortuna Silver Mines Inc Ordinary Shares (Canada)",6.449999809265137
"FSP","Franklin Street Properties Corp. Common Stock",5.300000190734863
"FSR","Fisker Inc. Class A Common Stock",11.279999732971191
"FTK","Flotek Industries, Inc. Common Stock",1.649999976158142
"FUBO","fuboTV Inc. Common Stock",17.239999771118164
"GAU","Galiano Gold Inc.",1.2899999618530271
"GB","Global Blue Group Holding AG Ordinary Shares",10.510000228881836
"GE","General Electric Company Common Stock",13.300000190734863
"GEL","Genesis Energy, L.P. Common Units",9.380000114440918
"GEO","Geo Group Inc (The) REIT",5.739999771118164
"GFI","Gold Fields Limited American Depositary Shares",10.479999542236328
"GGB","Gerdau S.A. Common Stock",6.920000076293945
"GHL","Greenhill & Co., Inc. Common Stock",16.1200008392334
"GHM","Graham Corporation Common Stock",14.489999771118164
"GLOG","GasLog Ltd. Common Shares",5.829999923706055
"GNE","Genie Energy Ltd. Class B Common Stock Stock",5.829999923706055
"GNK","Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands)",16.389999389648438
"GNW","Genworth Financial Inc Common Stock",4.329999923706055
"GOL","Gol Linhas Aereas Inteligentes S.A. Sponsored ADR representing 2 Pfd Shares",9.65999984741211
"GORO","Gold Resource Corporation Common Stock",2.7699999809265137
"GPK","Graphic Packaging Holding Company",19.36000061035156
"GPMT","Granite Point Mortgage Trust Inc. Common Stock",13.25
"GPRK","Geopark Ltd Common Shares",16.31999969482422
"GSS","Golden Star Resources, Ltd Common Stock",3.4100000858306885
"GTE","Gran Tierra Energy Inc. Common Stock",0.7200000286102295
"GTES","Gates Industrial Corporation plc Ordinary Shares",17.56999969482422
"GTT","GTT Communications, Inc. Common Stock",1.5399999618530271
"HCHC","HC2 Holdings, Inc. Common Stock",3.7300000190734863
"HEXO","HEXO Corp. Common Shares",7.329999923706055
"HIL","Hill International, Inc. Common Stock",2.799999952316284
"HL","Hecla Mining Company Common Stock",7.28000020980835
"HLX","Helix Energy Solutions Group, Inc. Common Stock",5.079999923706055
"HMY","Harmony Gold Mining Company Limited",5.179999828338623
"HNP","Huaneng Power Intl Common Stock",14.670000076293944
"HPE","Hewlett Packard Enterprise Company Common Stock",16.479999542236328
"HRTG","Heritage Insurance Holdings, Inc. Common Stock",9.399999618530272
"HT","Hersha Hospitality Trust Class A Common Shares of Beneficial Interest",11.630000114440918
"HUYA","HUYA Inc. American depositary shares, each  representing one Class A ordinary share",16.3700008392334
"HYLN","Hyliion Holdings Corp. Class A Common Stock",9.119999885559082
"HZN","Horizon Global Corporation Common Shares",7.550000190734863
"IAG","Iamgold Corporation Ordinary Shares",3.309999942779541
"IBIO","iBio, Inc. Common Stock",1.6100000143051147
"IBN","ICICI Bank Limited Common Stock",16.68000030517578
"IGC","India Globalization Capital Inc. Common Stock",1.5299999713897705
"IGT","International Game Technology Ordinary Shares",18.06999969482422
"INFY","Infosys Limited American Depositary Shares",18.3799991607666
"INN","Summit Hotel Properties, Inc. Common Stock",10.020000457763672
"IO","Ion Geophysical Corporation Common Stock",2.109999895095825
"ITP","IT Tech Packaging, Inc. Common Stock",0.5
"ITUB","Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares)",5.260000228881836
"IVC","Invacare Corporation Common Stock",8.0600004196167
"IVR","INVESCO MORTGAGE CAPITAL INC Common Stock",3.609999895095825
"JAX","J. Alexander's Holdings, Inc. Common Stock",10.81999969482422
"JILL","J. Jill, Inc. Common Stock",9.329999923706056
"JP","Jupai Holdings Limited American Depositary Shares, each representing six ordinary shares",2.0199999809265137
"KCAC","Kensington Capital Acquisition Corp. II Class A Common Stock",10.0
"KEP","Korea Electric Power Corporation Common Stock",10.920000076293944
"KGC","Kinross Gold Corporation Common Stock",7.739999771118164
"KLR","Kaleyra, Inc. Common Stock",12.279999732971191
"KMI","Kinder Morgan, Inc. Common Stock",17.84000015258789
"KODK","Eastman Kodak Company Common New",7.28000020980835
"KRO","Kronos Worldwide Inc Common Stock",17.549999237060547
"LAC","Lithium Americas Corp. Common Shares",13.329999923706056
"LADR","Ladder Capital Corp Class A Common Stock",11.850000381469728
"LBRT","Liberty Oilfield Services Inc. Class A Common Stock",14.050000190734863
"LCI","Lannett Co Inc Common Stock",4.429999828338623
"LCTX","Lineage Cell Therapeutics, Inc. Common Stock",2.740000009536743
"LEAF","Leaf Group Ltd. Common Stock",8.5
"LEJU","Leju Holdings Limited American Depositary Shares, each representing one Ordinary share",2.1700000762939453
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima ADS",5.909999847412109
"LPG","Dorian LPG Ltd. Common Stock",13.890000343322754
"LUMN","Lumen Technologies, Inc. Common Stock",13.989999771118164
"LXP","Lexington Realty Trust Common Stock",12.630000114440918
"LXU","LSB Industries, Inc. Common Stock",6.090000152587891
"M","Macy's Inc Common Stock",17.68000030517578
"MAC","Macerich Company (The) Common Stock",13.739999771118164
"MAG","MAG Silver Corporation Ordinary Shares",19.3700008392334
"MANU","Manchester United Ltd. Class A Ordinary Shares",16.639999389648438
"MBI","MBIA Inc. Common Stock",9.9399995803833
"MBT","Mobile TeleSystems PJSC",8.779999732971191
"MCS","Marcus Corporation (The) Common Stock",19.40999984741211
"MFA","MFA Financial, Inc.",4.340000152587891
"MG","Mistras Group Inc Common Stock",10.850000381469728
"MGY","Magnolia Oil & Gas Corporation Class A Common Stock",12.31999969482422
"MITT","AG Mortgage Investment Trust, Inc. Common Stock",4.090000152587891
"MN","Manning & Napier, Inc. Class A Common Stock",7.340000152587891
"MNR","Monmouth Real Estate Investment Corporation Class A Common Stock",19.489999771118164
"MOD","Modine Manufacturing Company Common Stock",17.010000228881836
"MPLN","MultiPlan Corporation Class A Common Stock",6.989999771118164
"MRC","MRC Global Inc. Common Stock",11.670000076293944
"MRO","Marathon Oil Corporation Common Stock",11.890000343322754
"MSGN","MSG Networks Inc. Common Stock",15.670000076293944
"MTG","MGIC Investment Corporation Common Stock",14.399999618530272
"MUFG","Mitsubishi UFJ Financial Group, Inc. Common Stock",5.599999904632568
"MUR","Murphy Oil Corporation Common Stock",19.690000534057617
"MUX","McEwen Mining Inc. Common Stock",1.2999999523162842
"MVO","MV Oil Trust Units of Beneficial Interests",5.519999980926514
"MWA","MUELLER WATER PRODUCTS Common Stock",14.880000114440918
"MYOV","Myovant Sciences Ltd. Common Shares",18.96999931335449
"NAK","Northern Dynasty Minerals, Ltd. Common Stock",0.5699999928474426
"NAT","Nordic American Tankers Limited Common Stock",3.4200000762939453
"NEW","Puxin Limited American Depositary Shares, each representing two Ordinary Shares",3.200000047683716
"NG","Novagold Resources Inc.",9.619999885559082
"NGD","New Gold Inc.",1.850000023841858
"NL","NL Industries, Inc. Common Stock",7.110000133514404
"NLS","Nautilus, Inc. Common Stock",16.90999984741211
"NLY","Annaly Capital Management Inc Common Stock",9.18000030517578
"NM","Navios Maritime Holdings Inc. Common Stock",9.279999732971191
"NNVC","NanoViricides, Inc. Common Stock",3.630000114440918
"NOA","North American Construction Group Ltd. Common Shares (no par)",14.050000190734863
"NOG","Northern Oil and Gas, Inc. Common Stock",16.700000762939453
"NOK","Nokia Corporation Sponsored American Depositary Shares",5.099999904632568
"NOV","NOV Inc. Common Stock",17.25
"NPTN","NeoPhotonics Corporation Common Stock",9.260000228881836
"NR","Newpark Resources, Inc. Common Stock",3.309999942779541
"NRZ","New Residential Investment Corp. Common Stock",10.59000015258789
"NS","Nustar Energy L.P.  Common Units",18.209999084472656
"NTCO","Natura &Co Holding S.A. American Depositary Shares ",19.030000686645508
"NTP","Nam Tai Property Inc. Common Stock",19.030000686645508
"NVGS","Navigator Holdings Ltd. Ordinary Shares (Marshall Islands)",11.699999809265137
"NWG","NatWest Group plc American Depositary Shares",5.619999885559082
"NYCB","New York Community Bancorp, Inc. Common Stock",11.869999885559082
"OCFT","OneConnect Financial Technology Co., Ltd. American Depositary Shares, each representing three ordinary shares",14.06999969482422
"OI","O-I Glass, Inc. Common Stock",18.36000061035156
"OIL","iPath Pure Beta Crude Oil ETN",19.229999542236328
"OIS","Oil States International, Inc. Common Stock",6.690000057220459
"ORAN","Orange",12.789999961853027
"ORN","Orion Group Holdings, Inc. Common",5.809999942779541
"PAM","Pampa Energia S.A. Pampa Energia S.A.",14.3100004196167
"PARR","Par Pacific Holdings, Inc.  Common Stock",14.630000114440918
"PBF","PBF Energy Inc. Class A Common Stock",16.6299991607666
"PBI","Pitney Bowes Inc. Common Stock",7.679999828338623
"PBR","Petroleo Brasileiro S.A.- Petrobras Common Stock",9.06999969482422
"PBT","Permian Basin Royalty Trust Common Stock",4.010000228881836
"PCG","Pacific Gas & Electric Co. Common Stock",10.9399995803833
"PDM","Piedmont Office Realty Trust, Inc. Class A Common Stock",18.5
"PEO","Adams Natural Resources Fund, Inc. Common Stock",16.049999237060547
"PHX","PHX Minerals Inc. Common Stock",2.7300000190734863
"PKE","Park Aerospace Corp. Common Stock",13.739999771118164
"PLTR","Palantir Technologies Inc. Class A Common Stock",19.75
"PLX","Protalix BioTherapeutics, Inc. (DE) Common Stock",3.039999961853028
"PRTY","Party City Holdco Inc. Common Stock",7.960000038146973
"PSO","Pearson, Plc Common Stock",11.850000381469728
"PSTG","Pure Storage, Inc. Class A Common Stock",18.6200008392334
"PUMP","ProPetro Holding Corp. Common Stock",10.979999542236328
"PVG","Pretium Resources, Inc. Ordinary Shares (Canada)",11.449999809265137
"QD","Qudian Inc. American Depositary Shares, each representing one Class A Ordinary Share",1.9700000286102293
"QUOT","Quotient Technology Inc. Common Stock",12.90999984741211
"RAD","Rite Aid Corporation Common Stock",18.010000228881836
"REI","Ring Energy, Inc. Common Stock",2.240000009536743
"RES","RPC, Inc. Common Stock",5.840000152587891
"REV","Revlon, Inc. New Common Stock",11.170000076293944
"RGS","Regis Corporation Common Stock",9.670000076293944
"RIG","Transocean Ltd (Switzerland) Common Stock",4.0
"RJA","AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Agriculture Total Return Structured Product",8.199999809265137
"RJN","AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Energy Total Return Structured Product",2.140000104904175
"RKT","Rocket Companies, Inc. Class A Common Stock",18.09000015258789
"RLGT","Radiant Logistics, Inc. Common Stock",7.110000133514404
"RLGY","Realogy Holdings Corp. Common Stock",17.950000762939453
"RLJ","RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value",16.200000762939453
"RPAI","Retail Properties of America, Inc. Class A Common Stock",12.109999656677246
"RPT","RPT Realty Common Stock",12.979999542236328
"RRC","Range Resources Corporation Common Stock",11.399999618530272
"RRD","R.R. Donnelley & Sons Company Common Stock",4.369999885559082
"RWT","Redwood Trust, Inc. Common Stock",11.289999961853027
"RYAM","Rayonier Advanced Materials Inc. Common Stock",7.769999980926514
"RYI","Ryerson Holding Corporation Common Stock",16.889999389648438
"SA","Seabridge Gold, Inc. Ordinary Shares (Canada)",18.149999618530277
"SAN","Banco Santander, S.A. Sponsored ADR (Spain)",3.910000085830689
"SAND","Sandstorm Gold Ltd. Ordinary Shares (Canada)",8.029999732971191
"SBSW","D/B/A Sibanye-Stillwater Limited ADS",19.3700008392334
"SCM","Stellus Capital Investment Corporation Common Stock",13.229999542236328
"SFL","SFL Corporation Ltd",8.119999885559082
"SHO","Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",12.739999771118164
"SID","Companhia Siderurgica Nacional S.A. Common Stock",9.770000457763672
"SILV","SilverCrest Metals Inc. Common Shares",9.3100004196167
"SKT","Tanger Factory Outlet Centers, Inc. Common Stock",17.59000015258789
"SLCA","U.S. Silica Holdings, Inc. Common Stock",11.970000267028809
"SM","SM Energy Company Common Stock",17.790000915527344
"SNR","New Senior Investment Group Inc. Common Stock",6.789999961853027
"SOGO","Sogou Inc. American Depositary Shares, each representing one Class A Ordinary Share",8.460000038146973
"SOI","Solaris Oilfield Infrastructure, Inc. Class A Common Stock",10.760000228881836
"SOS","SOS Limited American Depositary Shares",3.910000085830689
"SPAQ","Spartan Acquisition Corp. III Class A Common Stock",9.90999984741211
"SPCE","Virgin Galactic Holdings, Inc. Common Stock",19.61000061035156
"SPH","Suburban Propane Partners, L.P. Common Stock",14.710000038146973
"SRG","Seritage Growth Properties Class A Common Stock",16.690000534057617
"SRT","StarTek, Inc. Common Stock",7.579999923706055
"SSL","Sasol Ltd. American Depositary Shares",17.3799991607666
"STNG","Scorpio Tankers Inc. Common Shares",19.6299991607666
"STXS","Stereotaxis, Inc. Common Stock",6.699999809265137
"SWCH","Switch, Inc. Class A Common Stock",18.1299991607666
"SWI","SolarWinds Corporation Common Stock",16.81999969482422
"SWN","Southwestern Energy Company Common Stock",4.739999771118164
"SXC","SunCoke Energy, Inc. Common Stock",7.659999847412109
